,Content ID,Type,Datetime,ContentType,Category,Sentiment,Score
11239,fd060448-7b3e-4626-b3ca-44bfe764e26f,indifferent,2021-01-29 23:21:10,photo,cooking,neutral,20
11240,60223ac7-2fa4-4bba-8156-1d90b367e21a,scared,2020-06-27 08:02:39,photo,public speaking,negative,15
11241,60223ac7-2fa4-4bba-8156-1d90b367e21a,cherish,2020-11-07 07:21:41,photo,public speaking,positive,70
11242,74c85e37-5017-462e-bee2-2769db7a17c1,indifferent,2021-04-09 03:01:48,photo,healthy eating,neutral,20
11243,74c85e37-5017-462e-bee2-2769db7a17c1,like,2020-07-04 21:04:55,photo,healthy eating,positive,50
11244,74c85e37-5017-462e-bee2-2769db7a17c1,want,2020-07-03 00:10:19,photo,healthy eating,positive,70
11245,74c85e37-5017-462e-bee2-2769db7a17c1,heart,2020-10-22 05:36:44,photo,healthy eating,positive,60
11246,74c85e37-5017-462e-bee2-2769db7a17c1,love,2020-10-29 16:03:09,photo,healthy eating,positive,65
11247,74c85e37-5017-462e-bee2-2769db7a17c1,heart,2020-07-05 13:40:26,photo,healthy eating,positive,60
11248,74c85e37-5017-462e-bee2-2769db7a17c1,want,2020-10-23 15:42:21,photo,healthy eating,positive,70
11249,74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-06-24 01:08:04,photo,healthy eating,positive,75
11250,74c85e37-5017-462e-bee2-2769db7a17c1,want,2021-04-03 23:44:12,photo,healthy eating,positive,70
11251,74c85e37-5017-462e-bee2-2769db7a17c1,peeking,2020-11-17 18:06:23,photo,healthy eating,neutral,35
11252,74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-12-04 19:52:33,photo,healthy eating,positive,75
11253,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,2020-09-16 02:12:47,photo,healthy eating,positive,45
11254,74c85e37-5017-462e-bee2-2769db7a17c1,love,2021-05-11 11:50:04,photo,healthy eating,positive,65
11255,74c85e37-5017-462e-bee2-2769db7a17c1,heart,2021-03-24 02:10:35,photo,healthy eating,positive,60
11256,74c85e37-5017-462e-bee2-2769db7a17c1,adore,2020-09-29 08:09:38,photo,healthy eating,positive,72
11257,74c85e37-5017-462e-bee2-2769db7a17c1,love,2021-01-26 11:05:41,photo,healthy eating,positive,65
11258,74c85e37-5017-462e-bee2-2769db7a17c1,scared,2020-12-06 04:37:36,photo,healthy eating,negative,15
11259,74c85e37-5017-462e-bee2-2769db7a17c1,peeking,2021-01-11 04:09:44,photo,healthy eating,neutral,35
11260,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,2021-02-24 10:21:46,photo,healthy eating,positive,45
11261,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,2021-04-28 13:20:22,photo,healthy eating,positive,45
11262,74c85e37-5017-462e-bee2-2769db7a17c1,want,2021-04-26 13:36:05,photo,healthy eating,positive,70
11263,74c85e37-5017-462e-bee2-2769db7a17c1,cherish,2020-07-24 12:54:40,photo,healthy eating,positive,70
11264,74c85e37-5017-462e-bee2-2769db7a17c1,worried,2021-05-26 16:44:53,photo,healthy eating,negative,12
11265,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,2020-08-13 02:54:30,audio,fitness,positive,60
11266,b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,2020-08-31 10:54:26,audio,fitness,neutral,20
11267,b400ea0c-43f0-4307-a3b2-78e5784d69be,super love,2020-07-25 13:09:58,audio,fitness,positive,75
11268,b400ea0c-43f0-4307-a3b2-78e5784d69be,intrigued,2020-08-09 21:16:24,audio,fitness,positive,45
11269,b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,2020-09-03 00:33:30,audio,fitness,neutral,20
11270,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,2020-11-14 09:03:52,audio,fitness,positive,60
11271,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,2021-06-10 03:37:22,audio,fitness,positive,60
11272,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2021-02-05 05:32:34,audio,travel,positive,75
11273,79f1b9b4-b21b-4abd-802a-811540cbc845,want,2020-09-29 10:59:57,audio,travel,positive,70
11274,79f1b9b4-b21b-4abd-802a-811540cbc845,intrigued,2020-12-06 14:38:36,audio,travel,positive,45
11275,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2020-06-29 14:52:43,audio,travel,positive,75
11276,79f1b9b4-b21b-4abd-802a-811540cbc845,disgust,2021-02-12 10:54:33,audio,travel,negative,0
11277,af373863-f9df-4330-b423-d2b802b30d6e,cherish,2021-02-09 05:37:15,video,food,positive,70
11278,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-12-22 12:07:47,video,food,negative,10
11279,af373863-f9df-4330-b423-d2b802b30d6e,want,2021-05-31 14:34:01,video,food,positive,70
11280,af373863-f9df-4330-b423-d2b802b30d6e,disgust,2021-04-10 11:47:56,video,food,negative,0
11281,af373863-f9df-4330-b423-d2b802b30d6e,peeking,2020-12-25 12:21:38,video,food,neutral,35
11282,af373863-f9df-4330-b423-d2b802b30d6e,want,2021-02-24 04:47:24,video,food,positive,70
11283,af373863-f9df-4330-b423-d2b802b30d6e,adore,2021-04-10 10:31:31,video,food,positive,72
11284,af373863-f9df-4330-b423-d2b802b30d6e,heart,2021-06-12 05:52:45,video,food,positive,60
11285,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-09-27 17:58:45,video,food,negative,10
11286,af373863-f9df-4330-b423-d2b802b30d6e,intrigued,2020-06-20 19:32:13,video,food,positive,45
11287,af373863-f9df-4330-b423-d2b802b30d6e,adore,2021-05-29 21:35:16,video,food,positive,72
11288,af373863-f9df-4330-b423-d2b802b30d6e,hate,2020-07-17 15:11:34,video,food,negative,5
11289,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-09-28 00:17:00,video,food,negative,10
11290,af373863-f9df-4330-b423-d2b802b30d6e,super love,2020-12-13 00:19:18,video,food,positive,75
11291,af373863-f9df-4330-b423-d2b802b30d6e,cherish,2021-04-23 04:55:06,video,food,positive,70
11292,af373863-f9df-4330-b423-d2b802b30d6e,hate,2021-04-29 13:54:50,video,food,negative,5
11293,af373863-f9df-4330-b423-d2b802b30d6e,heart,2020-06-20 12:32:23,video,food,positive,60
11294,af373863-f9df-4330-b423-d2b802b30d6e,scared,2020-08-19 14:28:45,video,food,negative,15
11295,af373863-f9df-4330-b423-d2b802b30d6e,worried,2020-11-11 10:24:26,video,food,negative,12
11296,af373863-f9df-4330-b423-d2b802b30d6e,cherish,2021-05-23 08:54:07,video,food,positive,70
11297,af373863-f9df-4330-b423-d2b802b30d6e,interested,2021-04-23 15:24:57,video,food,positive,30
11298,af373863-f9df-4330-b423-d2b802b30d6e,indifferent,2021-04-07 03:01:00,video,food,neutral,20
11299,af373863-f9df-4330-b423-d2b802b30d6e,disgust,2020-12-15 01:53:12,video,food,negative,0
11300,af373863-f9df-4330-b423-d2b802b30d6e,scared,2021-06-10 04:34:55,video,food,negative,15
11301,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2021-04-25 11:21:22,video,food,negative,10
11302,af373863-f9df-4330-b423-d2b802b30d6e,like,2021-01-07 09:36:38,video,food,positive,50
11303,af373863-f9df-4330-b423-d2b802b30d6e,heart,2021-05-17 14:21:29,video,food,positive,60
11304,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-12-17 10:36:24,video,food,negative,10
11305,af373863-f9df-4330-b423-d2b802b30d6e,indifferent,2021-01-01 23:29:38,video,food,neutral,20
11306,af373863-f9df-4330-b423-d2b802b30d6e,want,2020-07-23 05:30:56,video,food,positive,70
11307,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,super love,2021-01-08 02:20:04,photo,soccer,positive,75
11308,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2021-02-18 16:39:31,photo,soccer,negative,15
11309,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,cherish,2021-04-15 12:28:22,photo,soccer,positive,70
11310,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,intrigued,2021-02-07 22:19:57,photo,soccer,positive,45
11311,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2021-02-01 15:58:44,photo,soccer,negative,15
11312,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,heart,2020-08-05 01:35:17,photo,soccer,positive,60
11313,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2020-12-13 05:49:47,photo,soccer,negative,15
11314,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,want,2021-01-13 08:51:02,photo,soccer,positive,70
11315,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,peeking,2021-05-19 09:39:47,photo,soccer,neutral,35
11316,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2021-06-09 12:49:55,photo,soccer,negative,15
11317,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2021-01-21 14:31:57,photo,soccer,negative,15
11318,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,indifferent,2020-09-27 10:42:30,photo,soccer,neutral,20
11319,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2021-02-12 00:18:55,photo,soccer,negative,15
11320,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,dislike,2021-03-16 19:20:09,photo,soccer,negative,10
11321,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,adore,2020-08-20 07:18:46,photo,soccer,positive,72
11322,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2020-07-21 05:09:08,GIF,travel,negative,5
11323,b13bec8c-4469-4cc8-8650-7057eb95d3ee,worried,2021-06-13 10:50:23,GIF,travel,negative,12
11324,b13bec8c-4469-4cc8-8650-7057eb95d3ee,disgust,2020-11-03 18:14:11,GIF,travel,negative,0
11325,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,2021-03-04 16:55:41,GIF,travel,neutral,35
11326,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,2020-10-04 13:13:13,GIF,travel,negative,15
11327,b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,2021-05-23 11:08:50,GIF,travel,positive,50
11328,b13bec8c-4469-4cc8-8650-7057eb95d3ee,super love,2020-09-02 19:30:08,GIF,travel,positive,75
11329,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2021-05-09 13:48:31,GIF,travel,positive,30
11330,b13bec8c-4469-4cc8-8650-7057eb95d3ee,cherish,2021-02-14 17:31:14,GIF,travel,positive,70
11331,b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,2021-03-04 09:22:53,GIF,travel,negative,10
11332,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2020-06-21 22:01:19,GIF,travel,positive,30
11333,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,2020-09-19 10:25:00,GIF,travel,positive,72
11334,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2021-02-07 16:49:48,GIF,travel,positive,30
11335,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,2020-09-05 02:44:28,GIF,travel,positive,72
11336,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,2020-08-12 16:29:05,GIF,travel,negative,15
11337,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,2020-09-23 18:27:33,GIF,travel,positive,70
11338,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,2020-10-10 07:15:23,GIF,travel,negative,15
11339,b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,2020-11-27 05:51:46,GIF,travel,positive,45
11340,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,2021-03-10 19:35:36,GIF,travel,neutral,35
11341,b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,2020-11-28 09:30:40,GIF,travel,positive,50
11342,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,2021-03-26 16:49:08,GIF,travel,neutral,35
11343,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,2021-04-01 21:16:18,GIF,travel,positive,70
11344,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2021-02-25 19:52:15,GIF,travel,negative,5
11345,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,2021-05-24 05:41:14,GIF,travel,positive,72
11346,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2020-12-25 22:31:22,GIF,travel,negative,5
11347,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2021-02-16 13:46:34,GIF,travel,negative,5
11348,b13bec8c-4469-4cc8-8650-7057eb95d3ee,heart,2021-04-09 01:39:41,GIF,travel,positive,60
11349,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2021-05-06 16:00:26,GIF,travel,negative,5
11350,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,2020-10-07 13:14:37,GIF,travel,positive,72
11351,b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,2021-01-11 04:27:21,GIF,travel,positive,45
11352,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,2020-08-19 20:24:34,GIF,travel,positive,70
11353,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2021-02-05 19:58:26,GIF,travel,positive,30
11354,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,2020-09-08 21:58:01,GIF,travel,neutral,35
11355,43450a12-1e4c-4a17-a846-9d8768984051,peeking,2020-08-25 18:25:26,video,animals,neutral,35
11356,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,2020-10-07 18:48:01,video,animals,positive,45
11357,43450a12-1e4c-4a17-a846-9d8768984051,hate,2020-09-06 03:41:24,video,animals,negative,5
11358,43450a12-1e4c-4a17-a846-9d8768984051,worried,2020-09-19 05:20:01,video,animals,negative,12
11359,43450a12-1e4c-4a17-a846-9d8768984051,scared,2020-08-11 17:10:57,video,animals,negative,15
11360,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,2021-04-01 11:36:18,video,animals,positive,45
11361,43450a12-1e4c-4a17-a846-9d8768984051,super love,2021-05-06 16:20:00,video,animals,positive,75
11362,43450a12-1e4c-4a17-a846-9d8768984051,cherish,2020-07-09 05:46:04,video,animals,positive,70
11363,43450a12-1e4c-4a17-a846-9d8768984051,peeking,2020-09-01 10:12:08,video,animals,neutral,35
11364,43450a12-1e4c-4a17-a846-9d8768984051,scared,2020-06-25 02:56:10,video,animals,negative,15
11365,43450a12-1e4c-4a17-a846-9d8768984051,worried,2020-08-09 19:46:34,video,animals,negative,12
11366,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,2021-03-22 06:41:48,video,animals,positive,45
11367,43450a12-1e4c-4a17-a846-9d8768984051,cherish,2021-01-17 05:30:23,video,animals,positive,70
11368,43450a12-1e4c-4a17-a846-9d8768984051,dislike,2021-01-13 15:17:44,video,animals,negative,10
11369,43450a12-1e4c-4a17-a846-9d8768984051,super love,2021-03-11 03:27:51,video,animals,positive,75
11370,43450a12-1e4c-4a17-a846-9d8768984051,heart,2020-10-03 16:02:48,video,animals,positive,60
11371,43450a12-1e4c-4a17-a846-9d8768984051,scared,2020-08-05 13:09:17,video,animals,negative,15
11372,43450a12-1e4c-4a17-a846-9d8768984051,disgust,2020-11-15 09:13:14,video,animals,negative,0
11373,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,2021-06-05 03:50:58,video,animals,positive,45
11374,43450a12-1e4c-4a17-a846-9d8768984051,dislike,2020-08-01 08:47:31,video,animals,negative,10
11375,43450a12-1e4c-4a17-a846-9d8768984051,hate,2020-12-28 01:45:40,video,animals,negative,5
11376,7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,2021-03-08 19:39:15,audio,cooking,positive,45
11377,7913b30d-19fd-4900-8a68-ce141192b3ec,scared,2020-08-11 00:11:29,audio,cooking,negative,15
11378,7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,2021-06-01 11:14:27,audio,cooking,positive,45
11379,7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,2020-12-31 22:55:02,audio,cooking,neutral,35
11380,7913b30d-19fd-4900-8a68-ce141192b3ec,like,2020-10-12 06:49:03,audio,cooking,positive,50
11381,7913b30d-19fd-4900-8a68-ce141192b3ec,want,2020-09-21 03:00:30,audio,cooking,positive,70
11382,7913b30d-19fd-4900-8a68-ce141192b3ec,cherish,2020-08-26 15:38:55,audio,cooking,positive,70
11383,7913b30d-19fd-4900-8a68-ce141192b3ec,want,2021-03-20 07:33:30,audio,cooking,positive,70
11384,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,2020-11-20 11:18:06,audio,cooking,negative,5
11385,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,2021-06-08 23:22:56,audio,cooking,negative,5
11386,7913b30d-19fd-4900-8a68-ce141192b3ec,like,2020-12-29 23:33:22,audio,cooking,positive,50
11387,7913b30d-19fd-4900-8a68-ce141192b3ec,scared,2020-11-08 02:58:55,audio,cooking,negative,15
11388,7913b30d-19fd-4900-8a68-ce141192b3ec,adore,2020-11-03 19:31:59,audio,cooking,positive,72
11389,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,2020-09-11 19:19:13,audio,cooking,negative,5
11390,7913b30d-19fd-4900-8a68-ce141192b3ec,scared,2020-12-03 14:48:27,audio,cooking,negative,15
11391,7913b30d-19fd-4900-8a68-ce141192b3ec,like,2021-04-14 16:59:34,audio,cooking,positive,50
11392,7913b30d-19fd-4900-8a68-ce141192b3ec,love,2020-11-05 19:14:07,audio,cooking,positive,65
11393,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,2020-12-22 05:08:28,audio,cooking,negative,5
11394,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2021-05-26 03:57:13,audio,cooking,positive,75
11395,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2021-01-22 15:50:07,audio,cooking,positive,75
11396,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2020-08-26 22:31:04,audio,cooking,positive,75
11397,7913b30d-19fd-4900-8a68-ce141192b3ec,interested,2020-10-20 08:23:55,audio,cooking,positive,30
11398,7913b30d-19fd-4900-8a68-ce141192b3ec,worried,2021-04-22 10:08:07,audio,cooking,negative,12
11399,7913b30d-19fd-4900-8a68-ce141192b3ec,interested,2021-03-13 08:36:28,audio,cooking,positive,30
11400,7913b30d-19fd-4900-8a68-ce141192b3ec,interested,2021-01-07 14:49:14,audio,cooking,positive,30
11401,7913b30d-19fd-4900-8a68-ce141192b3ec,worried,2021-01-15 22:01:19,audio,cooking,negative,12
11402,7913b30d-19fd-4900-8a68-ce141192b3ec,worried,2020-11-07 12:38:22,audio,cooking,negative,12
11403,7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,2020-12-31 05:36:51,audio,cooking,negative,10
11404,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2020-12-03 17:51:08,audio,cooking,positive,75
11405,7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,2021-05-02 23:27:40,audio,cooking,negative,10
11406,7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,2021-03-27 07:40:07,audio,cooking,neutral,35
11407,7913b30d-19fd-4900-8a68-ce141192b3ec,want,2020-09-08 14:24:09,audio,cooking,positive,70
11408,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2020-08-26 13:16:50,audio,tennis,negative,15
11409,c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,2021-02-04 00:05:45,audio,tennis,negative,0
11410,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2020-11-30 06:26:29,audio,tennis,negative,10
11411,c5e2d733-94b9-4259-85e8-6fb7a95a1887,indifferent,2020-07-05 14:01:24,audio,tennis,neutral,20
11412,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2020-07-17 06:19:12,audio,tennis,positive,75
11413,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-02-23 05:09:28,audio,tennis,negative,10
11414,c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,2020-08-01 22:13:26,audio,tennis,negative,12
11415,c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,2021-06-01 11:35:22,audio,tennis,positive,60
11416,c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,2020-10-02 02:46:33,audio,tennis,negative,0
11417,c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,2021-01-23 17:07:08,audio,tennis,positive,70
11418,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2020-10-04 19:14:51,audio,tennis,negative,15
11419,c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,2021-02-27 13:50:03,audio,tennis,negative,12
11420,c5e2d733-94b9-4259-85e8-6fb7a95a1887,interested,2021-01-09 05:04:37,audio,tennis,positive,30
11421,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2021-04-07 12:57:33,audio,tennis,positive,75
11422,c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,2021-06-05 00:15:19,audio,tennis,positive,60
11423,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2021-04-05 13:13:31,audio,tennis,positive,75
11424,c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,2021-06-07 19:51:07,audio,tennis,positive,45
11425,c5e2d733-94b9-4259-85e8-6fb7a95a1887,hate,2020-06-22 23:26:59,audio,tennis,negative,5
11426,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2020-11-20 16:15:12,audio,tennis,negative,15
11427,c5e2d733-94b9-4259-85e8-6fb7a95a1887,cherish,2020-10-17 07:48:14,audio,tennis,positive,70
11428,c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,2020-07-10 16:51:09,audio,tennis,positive,45
11429,c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,2021-03-14 12:22:10,audio,tennis,neutral,35
11430,c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,2021-03-30 21:11:45,audio,tennis,neutral,35
11431,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2020-12-17 05:16:27,audio,tennis,negative,15
11432,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2020-09-06 01:03:10,audio,tennis,negative,15
11433,c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,2021-04-10 07:56:05,audio,tennis,positive,60
11434,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-01-20 09:53:13,audio,tennis,negative,10
11435,c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,2020-12-29 11:55:07,audio,tennis,positive,60
11436,c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,2020-07-05 04:41:40,audio,tennis,positive,65
11437,c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,2021-02-07 10:00:46,audio,tennis,positive,65
11438,c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,2020-07-26 05:48:42,audio,tennis,negative,12
11439,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-04-01 19:05:41,audio,tennis,negative,10
11440,c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,2021-04-28 16:19:53,audio,tennis,positive,50
11441,c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,2021-05-13 23:50:25,audio,tennis,negative,15
11442,c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,2020-09-24 08:48:26,audio,tennis,positive,70
11443,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2020-10-26 05:33:03,audio,tennis,positive,75
11444,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,intrigued,2020-10-20 06:55:47,GIF,technology,positive,45
11445,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2020-07-23 21:33:13,GIF,technology,positive,75
11446,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,scared,2020-08-10 13:07:31,GIF,technology,negative,15
11447,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,love,2021-05-29 02:57:18,GIF,technology,positive,65
11448,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,2021-02-26 11:02:56,GIF,technology,positive,30
11449,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,peeking,2020-07-03 20:03:09,GIF,technology,neutral,35
11450,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,2021-01-14 01:04:39,GIF,technology,positive,30
11451,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2020-10-02 04:55:03,GIF,technology,positive,75
11452,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2021-05-15 18:42:45,GIF,technology,positive,75
11453,b7983f99-c4c7-455b-a120-b144101449ad,want,2021-01-09 06:20:36,audio,dogs,positive,70
11454,b7983f99-c4c7-455b-a120-b144101449ad,intrigued,2020-12-09 20:24:31,audio,dogs,positive,45
11455,b7983f99-c4c7-455b-a120-b144101449ad,scared,2020-12-24 20:36:57,audio,dogs,negative,15
11456,b7983f99-c4c7-455b-a120-b144101449ad,like,2021-01-06 16:05:53,audio,dogs,positive,50
11457,b7983f99-c4c7-455b-a120-b144101449ad,like,2021-01-05 21:37:11,audio,dogs,positive,50
11458,b7983f99-c4c7-455b-a120-b144101449ad,like,2021-05-15 00:19:37,audio,dogs,positive,50
11459,b7983f99-c4c7-455b-a120-b144101449ad,peeking,2020-06-27 10:43:25,audio,dogs,neutral,35
11460,b7983f99-c4c7-455b-a120-b144101449ad,indifferent,2021-04-23 17:17:10,audio,dogs,neutral,20
11461,b7983f99-c4c7-455b-a120-b144101449ad,interested,2021-03-27 02:13:35,audio,dogs,positive,30
11462,b7983f99-c4c7-455b-a120-b144101449ad,like,2020-09-11 18:32:15,audio,dogs,positive,50
11463,b7983f99-c4c7-455b-a120-b144101449ad,want,2020-09-28 03:08:51,audio,dogs,positive,70
11464,b7983f99-c4c7-455b-a120-b144101449ad,like,2021-01-30 21:57:43,audio,dogs,positive,50
11465,b7983f99-c4c7-455b-a120-b144101449ad,super love,2021-01-26 19:32:40,audio,dogs,positive,75
11466,b7983f99-c4c7-455b-a120-b144101449ad,like,2020-12-31 18:15:01,audio,dogs,positive,50
11467,b7983f99-c4c7-455b-a120-b144101449ad,cherish,2020-12-08 04:35:29,audio,dogs,positive,70
11468,b7983f99-c4c7-455b-a120-b144101449ad,worried,2021-02-15 06:26:24,audio,dogs,negative,12
11469,b7983f99-c4c7-455b-a120-b144101449ad,love,2020-12-26 11:50:49,audio,dogs,positive,65
11470,b7983f99-c4c7-455b-a120-b144101449ad,hate,2021-04-19 12:19:39,audio,dogs,negative,5
11471,b7983f99-c4c7-455b-a120-b144101449ad,cherish,2020-09-19 15:24:48,audio,dogs,positive,70
11472,b7983f99-c4c7-455b-a120-b144101449ad,dislike,2020-10-21 10:11:51,audio,dogs,negative,10
11473,b7983f99-c4c7-455b-a120-b144101449ad,dislike,2021-04-21 13:54:19,audio,dogs,negative,10
11474,b7983f99-c4c7-455b-a120-b144101449ad,scared,2020-12-07 11:51:58,audio,dogs,negative,15
11475,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,love,2020-10-03 16:48:49,GIF,tennis,positive,65
11476,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,heart,2020-09-02 12:43:58,GIF,tennis,positive,60
11477,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,worried,2021-01-26 07:31:52,GIF,tennis,negative,12
11478,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,2020-08-29 23:49:04,GIF,tennis,positive,30
11479,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,2020-10-11 18:58:07,GIF,tennis,positive,72
11480,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,2021-02-03 06:52:56,GIF,tennis,positive,72
11481,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,2020-08-30 13:52:17,GIF,tennis,positive,30
