,Unnamed: 0.1_x,Unnamed: 0_x,Content ID,Type,Datetime,Unnamed: 0.1_y,Unnamed: 0_y,ContentType,Category
14564,16521,16521,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,worried,2021-06-02 00:16:21,642,642,audio,soccer
14565,16522,16522,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,adore,2020-08-06 04:47:56,642,642,audio,soccer
14566,16523,16523,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,super love,2021-05-10 04:24:32,642,642,audio,soccer
14567,16524,16524,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,scared,2020-07-14 09:44:36,642,642,audio,soccer
14568,16525,16525,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,adore,2020-10-01 09:00:31,642,642,audio,soccer
14569,16526,16526,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,heart,2020-09-06 02:30:01,642,642,audio,soccer
14570,16527,16527,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,adore,2020-12-12 20:53:38,642,642,audio,soccer
14571,16528,16528,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,dislike,2021-05-01 23:54:07,642,642,audio,soccer
14572,16529,16529,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,adore,2020-11-21 00:30:50,642,642,audio,soccer
14573,16532,16532,431c5aac-aa89-41e0-99e0-92d237ca9408,dislike,2020-11-09 23:04:09,644,644,GIF,technology
14574,16533,16533,431c5aac-aa89-41e0-99e0-92d237ca9408,intrigued,2020-07-03 11:48:16,644,644,GIF,technology
14575,16534,16534,431c5aac-aa89-41e0-99e0-92d237ca9408,scared,2021-04-13 13:44:19,644,644,GIF,technology
14576,16535,16535,431c5aac-aa89-41e0-99e0-92d237ca9408,cherish,2021-01-13 23:54:07,644,644,GIF,technology
14577,16536,16536,431c5aac-aa89-41e0-99e0-92d237ca9408,scared,2021-02-21 06:56:33,644,644,GIF,technology
14578,16537,16537,431c5aac-aa89-41e0-99e0-92d237ca9408,hate,2020-09-04 19:43:51,644,644,GIF,technology
14579,16538,16538,431c5aac-aa89-41e0-99e0-92d237ca9408,indifferent,2021-03-29 16:35:40,644,644,GIF,technology
14580,16539,16539,431c5aac-aa89-41e0-99e0-92d237ca9408,interested,2021-04-21 01:20:17,644,644,GIF,technology
14581,16540,16540,431c5aac-aa89-41e0-99e0-92d237ca9408,dislike,2021-03-20 22:14:27,644,644,GIF,technology
14582,16542,16542,431c5aac-aa89-41e0-99e0-92d237ca9408,worried,2020-07-06 09:31:13,644,644,GIF,technology
14583,16543,16543,431c5aac-aa89-41e0-99e0-92d237ca9408,like,2020-10-15 17:46:13,644,644,GIF,technology
14584,16544,16544,431c5aac-aa89-41e0-99e0-92d237ca9408,scared,2021-05-10 15:45:24,644,644,GIF,technology
14585,16546,16546,d0f8e229-c57e-460c-a08f-59672c606151,adore,2021-06-02 16:52:28,646,646,GIF,soccer
14586,16547,16547,d0f8e229-c57e-460c-a08f-59672c606151,love,2020-08-30 23:44:29,646,646,GIF,soccer
14587,16548,16548,d0f8e229-c57e-460c-a08f-59672c606151,hate,2020-08-15 06:31:18,646,646,GIF,soccer
14588,16549,16549,d0f8e229-c57e-460c-a08f-59672c606151,scared,2020-07-07 08:46:42,646,646,GIF,soccer
14589,16550,16550,d0f8e229-c57e-460c-a08f-59672c606151,adore,2020-10-28 08:06:36,646,646,GIF,soccer
14590,16551,16551,d0f8e229-c57e-460c-a08f-59672c606151,like,2020-11-05 18:37:08,646,646,GIF,soccer
14591,16552,16552,d0f8e229-c57e-460c-a08f-59672c606151,love,2021-06-18 05:58:25,646,646,GIF,soccer
14592,16553,16553,d0f8e229-c57e-460c-a08f-59672c606151,indifferent,2021-01-21 07:37:26,646,646,GIF,soccer
14593,16554,16554,d0f8e229-c57e-460c-a08f-59672c606151,scared,2021-02-07 03:22:09,646,646,GIF,soccer
14594,16556,16556,d0f8e229-c57e-460c-a08f-59672c606151,disgust,2020-08-23 12:57:21,646,646,GIF,soccer
14595,16557,16557,d0f8e229-c57e-460c-a08f-59672c606151,dislike,2020-07-03 06:24:25,646,646,GIF,soccer
14596,16558,16558,d0f8e229-c57e-460c-a08f-59672c606151,want,2021-02-16 16:12:05,646,646,GIF,soccer
14597,16559,16559,d0f8e229-c57e-460c-a08f-59672c606151,worried,2020-10-19 21:59:10,646,646,GIF,soccer
14598,16560,16560,d0f8e229-c57e-460c-a08f-59672c606151,indifferent,2021-02-14 12:18:11,646,646,GIF,soccer
14599,16561,16561,d0f8e229-c57e-460c-a08f-59672c606151,love,2021-03-03 22:56:41,646,646,GIF,soccer
14600,16562,16562,d0f8e229-c57e-460c-a08f-59672c606151,scared,2021-06-15 02:02:12,646,646,GIF,soccer
14601,16563,16563,d0f8e229-c57e-460c-a08f-59672c606151,peeking,2021-05-26 10:22:53,646,646,GIF,soccer
14602,16564,16564,d0f8e229-c57e-460c-a08f-59672c606151,dislike,2021-05-07 10:36:33,646,646,GIF,soccer
14603,16566,16566,d0f8e229-c57e-460c-a08f-59672c606151,peeking,2020-08-24 18:08:13,646,646,GIF,soccer
14604,16567,16567,d0f8e229-c57e-460c-a08f-59672c606151,super love,2020-07-12 11:52:59,646,646,GIF,soccer
14605,16568,16568,d0f8e229-c57e-460c-a08f-59672c606151,disgust,2020-10-14 05:43:41,646,646,GIF,soccer
14606,16569,16569,d0f8e229-c57e-460c-a08f-59672c606151,disgust,2021-04-22 04:49:57,646,646,GIF,soccer
14607,16570,16570,d0f8e229-c57e-460c-a08f-59672c606151,want,2020-11-07 21:39:09,646,646,GIF,soccer
14608,16571,16571,d0f8e229-c57e-460c-a08f-59672c606151,worried,2021-05-21 13:33:31,646,646,GIF,soccer
14609,16572,16572,d0f8e229-c57e-460c-a08f-59672c606151,worried,2020-08-26 16:32:24,646,646,GIF,soccer
14610,16574,16574,6a30164f-28c3-4d10-b928-66585a85cbb5,like,2021-06-11 01:42:16,647,647,GIF,soccer
14611,16575,16575,6a30164f-28c3-4d10-b928-66585a85cbb5,peeking,2021-02-25 14:10:02,647,647,GIF,soccer
14612,16576,16576,6a30164f-28c3-4d10-b928-66585a85cbb5,want,2021-03-04 19:59:01,647,647,GIF,soccer
14613,16577,16577,6a30164f-28c3-4d10-b928-66585a85cbb5,worried,2021-04-18 08:19:57,647,647,GIF,soccer
14614,16578,16578,6a30164f-28c3-4d10-b928-66585a85cbb5,worried,2021-04-17 15:46:40,647,647,GIF,soccer
14615,16579,16579,6a30164f-28c3-4d10-b928-66585a85cbb5,indifferent,2021-03-29 03:25:10,647,647,GIF,soccer
14616,16580,16580,6a30164f-28c3-4d10-b928-66585a85cbb5,want,2020-08-09 05:06:44,647,647,GIF,soccer
14617,16581,16581,6a30164f-28c3-4d10-b928-66585a85cbb5,dislike,2020-07-24 18:31:30,647,647,GIF,soccer
14618,16582,16582,6a30164f-28c3-4d10-b928-66585a85cbb5,hate,2020-12-29 03:37:38,647,647,GIF,soccer
14619,16585,16585,2387f014-e650-4df6-8daf-a9d863c10c7e,disgust,2021-05-15 18:56:25,648,648,photo,food
14620,16586,16586,2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,2020-09-30 14:30:06,648,648,photo,food
14621,16587,16587,2387f014-e650-4df6-8daf-a9d863c10c7e,indifferent,2020-11-13 15:34:56,648,648,photo,food
14622,16588,16588,2387f014-e650-4df6-8daf-a9d863c10c7e,disgust,2020-12-30 12:42:48,648,648,photo,food
14623,16589,16589,2387f014-e650-4df6-8daf-a9d863c10c7e,heart,2021-01-26 07:13:11,648,648,photo,food
14624,16590,16590,2387f014-e650-4df6-8daf-a9d863c10c7e,heart,2020-07-14 03:49:07,648,648,photo,food
14625,16591,16591,2387f014-e650-4df6-8daf-a9d863c10c7e,cherish,2020-10-05 09:59:36,648,648,photo,food
14626,16592,16592,2387f014-e650-4df6-8daf-a9d863c10c7e,love,2020-11-24 21:37:28,648,648,photo,food
14627,16593,16593,2387f014-e650-4df6-8daf-a9d863c10c7e,love,2020-08-07 18:37:14,648,648,photo,food
14628,16595,16595,2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,2020-09-15 03:05:28,648,648,photo,food
14629,16596,16596,2387f014-e650-4df6-8daf-a9d863c10c7e,adore,2020-10-08 06:51:57,648,648,photo,food
14630,16598,16598,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,2021-04-01 22:48:49,649,649,GIF,science
14631,16599,16599,bead7e6d-0e1f-489d-81b2-d006a67b5b33,scared,2020-10-12 02:28:52,649,649,GIF,science
14632,16600,16600,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,2021-04-17 04:01:52,649,649,GIF,science
14633,16601,16601,bead7e6d-0e1f-489d-81b2-d006a67b5b33,interested,2021-06-03 19:34:11,649,649,GIF,science
14634,16602,16602,bead7e6d-0e1f-489d-81b2-d006a67b5b33,interested,2020-12-14 22:02:21,649,649,GIF,science
14635,16603,16603,bead7e6d-0e1f-489d-81b2-d006a67b5b33,like,2020-12-27 23:17:04,649,649,GIF,science
14636,16604,16604,bead7e6d-0e1f-489d-81b2-d006a67b5b33,love,2021-03-17 17:12:34,649,649,GIF,science
14637,16605,16605,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,2021-03-30 12:01:20,649,649,GIF,science
14638,16606,16606,bead7e6d-0e1f-489d-81b2-d006a67b5b33,intrigued,2020-09-01 20:32:53,649,649,GIF,science
14639,16608,16608,bead7e6d-0e1f-489d-81b2-d006a67b5b33,intrigued,2020-09-10 20:33:13,649,649,GIF,science
14640,16609,16609,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,2021-02-25 14:12:04,649,649,GIF,science
14641,16610,16610,bead7e6d-0e1f-489d-81b2-d006a67b5b33,like,2020-07-27 23:00:57,649,649,GIF,science
14642,16611,16611,bead7e6d-0e1f-489d-81b2-d006a67b5b33,worried,2020-09-05 07:27:00,649,649,GIF,science
14643,16612,16612,bead7e6d-0e1f-489d-81b2-d006a67b5b33,dislike,2020-07-21 09:54:09,649,649,GIF,science
14644,16613,16613,bead7e6d-0e1f-489d-81b2-d006a67b5b33,love,2021-04-14 21:36:54,649,649,GIF,science
14645,16614,16614,bead7e6d-0e1f-489d-81b2-d006a67b5b33,love,2020-08-29 18:57:14,649,649,GIF,science
14646,16615,16615,bead7e6d-0e1f-489d-81b2-d006a67b5b33,interested,2020-11-18 03:47:03,649,649,GIF,science
14647,16616,16616,bead7e6d-0e1f-489d-81b2-d006a67b5b33,cherish,2020-08-25 19:31:01,649,649,GIF,science
14648,16618,16618,bead7e6d-0e1f-489d-81b2-d006a67b5b33,intrigued,2020-08-17 13:56:59,649,649,GIF,science
14649,16619,16619,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,2021-06-13 00:37:56,649,649,GIF,science
14650,16620,16620,bead7e6d-0e1f-489d-81b2-d006a67b5b33,indifferent,2021-02-04 07:44:45,649,649,GIF,science
14651,16621,16621,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,2021-04-23 15:54:21,649,649,GIF,science
14652,16622,16622,bead7e6d-0e1f-489d-81b2-d006a67b5b33,worried,2021-02-16 23:03:45,649,649,GIF,science
14653,16623,16623,bead7e6d-0e1f-489d-81b2-d006a67b5b33,heart,2021-01-16 13:56:00,649,649,GIF,science
14654,16624,16624,bead7e6d-0e1f-489d-81b2-d006a67b5b33,indifferent,2021-05-09 09:19:08,649,649,GIF,science
14655,16625,16625,bead7e6d-0e1f-489d-81b2-d006a67b5b33,peeking,2021-05-17 23:05:04,649,649,GIF,science
14656,16626,16626,bead7e6d-0e1f-489d-81b2-d006a67b5b33,dislike,2021-01-24 10:26:34,649,649,GIF,science
14657,16628,16628,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,like,2020-12-07 12:21:21,650,650,video,dogs
14658,16629,16629,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,worried,2021-06-14 16:07:08,650,650,video,dogs
14659,16630,16630,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,scared,2020-10-14 12:38:25,650,650,video,dogs
14660,16631,16631,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,2021-04-06 12:39:58,650,650,video,dogs
14661,16632,16632,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,2020-09-11 08:28:57,650,650,video,dogs
14662,16633,16633,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,scared,2021-03-16 02:39:18,650,650,video,dogs
14663,16634,16634,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,super love,2020-10-20 17:07:36,650,650,video,dogs
14664,16635,16635,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,indifferent,2021-02-19 06:31:57,650,650,video,dogs
14665,16636,16636,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,intrigued,2021-02-26 12:25:04,650,650,video,dogs
14666,16638,16638,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,intrigued,2021-04-06 11:13:41,650,650,video,dogs
14667,16639,16639,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,love,2020-12-05 05:10:36,650,650,video,dogs
14668,16640,16640,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,super love,2021-02-24 19:45:17,650,650,video,dogs
14669,16641,16641,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,want,2021-03-30 12:46:17,650,650,video,dogs
14670,16642,16642,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,disgust,2020-09-23 22:23:57,650,650,video,dogs
14671,16643,16643,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,want,2020-10-20 17:01:09,650,650,video,dogs
14672,16644,16644,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,interested,2020-08-19 02:44:38,650,650,video,dogs
14673,16645,16645,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,super love,2020-07-29 14:22:46,650,650,video,dogs
14674,16646,16646,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,disgust,2020-12-02 23:32:48,650,650,video,dogs
14675,16648,16648,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,like,2020-12-29 17:28:04,650,650,video,dogs
14676,16649,16649,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,interested,2020-09-11 14:14:46,650,650,video,dogs
14677,16650,16650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,2020-12-28 18:01:54,650,650,video,dogs
14678,16651,16651,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,worried,2020-11-21 01:28:42,650,650,video,dogs
14679,16652,16652,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,indifferent,2021-03-15 17:24:27,650,650,video,dogs
14680,16653,16653,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,interested,2020-12-01 14:02:11,650,650,video,dogs
14681,16654,16654,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,intrigued,2020-07-11 04:36:21,650,650,video,dogs
14682,16655,16655,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,2020-11-07 14:05:02,650,650,video,dogs
14683,16656,16656,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,scared,2020-09-21 10:43:50,650,650,video,dogs
14684,16658,16658,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,super love,2020-10-20 05:01:45,650,650,video,dogs
14685,16659,16659,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,disgust,2020-07-18 20:32:43,650,650,video,dogs
14686,16660,16660,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,peeking,2021-06-11 18:22:26,650,650,video,dogs
14687,16661,16661,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,disgust,2020-07-21 08:17:23,650,650,video,dogs
14688,16662,16662,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,indifferent,2020-10-06 14:52:10,650,650,video,dogs
14689,16663,16663,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,2021-01-08 21:28:33,650,650,video,dogs
14690,16664,16664,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,adore,2020-11-03 22:45:40,650,650,video,dogs
14691,16665,16665,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,intrigued,2021-04-12 16:54:46,650,650,video,dogs
14692,16666,16666,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,indifferent,2020-11-06 07:09:03,650,650,video,dogs
14693,16669,16669,273cb565-8c43-428e-bd2b-46ae0c2ae046,love,2021-05-24 13:39:49,651,651,GIF,animals
14694,16670,16670,273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,2020-12-24 13:49:59,651,651,GIF,animals
14695,16671,16671,273cb565-8c43-428e-bd2b-46ae0c2ae046,scared,2020-06-27 03:16:55,651,651,GIF,animals
14696,16672,16672,273cb565-8c43-428e-bd2b-46ae0c2ae046,interested,2020-12-16 20:19:56,651,651,GIF,animals
14697,16673,16673,273cb565-8c43-428e-bd2b-46ae0c2ae046,indifferent,2021-04-15 05:24:38,651,651,GIF,animals
14698,16674,16674,273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,2021-05-20 02:54:55,651,651,GIF,animals
14699,16675,16675,273cb565-8c43-428e-bd2b-46ae0c2ae046,indifferent,2021-03-12 23:18:53,651,651,GIF,animals
14700,16676,16676,273cb565-8c43-428e-bd2b-46ae0c2ae046,heart,2020-08-11 23:23:40,651,651,GIF,animals
14701,16677,16677,273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,2021-05-23 23:11:48,651,651,GIF,animals
14702,16679,16679,273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,2020-12-19 12:23:12,651,651,GIF,animals
14703,16680,16680,273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,2020-08-22 16:59:37,651,651,GIF,animals
14704,16681,16681,273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,2020-09-05 00:42:38,651,651,GIF,animals
14705,16682,16682,273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,2021-01-06 20:43:54,651,651,GIF,animals
14706,16683,16683,273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,2021-06-17 13:00:05,651,651,GIF,animals
14707,16684,16684,273cb565-8c43-428e-bd2b-46ae0c2ae046,want,2020-10-18 20:30:22,651,651,GIF,animals
14708,16685,16685,273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,2020-11-13 01:34:02,651,651,GIF,animals
14709,16686,16686,273cb565-8c43-428e-bd2b-46ae0c2ae046,scared,2020-12-26 16:36:22,651,651,GIF,animals
14710,16687,16687,273cb565-8c43-428e-bd2b-46ae0c2ae046,disgust,2021-01-06 07:20:00,651,651,GIF,animals
14711,16689,16689,273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,2020-09-09 16:50:28,651,651,GIF,animals
14712,16691,16691,5b71c62f-2c89-4d19-991f-65fedd0b52fd,indifferent,2020-11-30 17:39:15,652,652,video,education
14713,16692,16692,5b71c62f-2c89-4d19-991f-65fedd0b52fd,disgust,2021-01-23 05:19:02,652,652,video,education
14714,16693,16693,5b71c62f-2c89-4d19-991f-65fedd0b52fd,super love,2021-01-22 09:44:43,652,652,video,education
14715,16694,16694,5b71c62f-2c89-4d19-991f-65fedd0b52fd,love,2020-10-02 05:26:25,652,652,video,education
14716,16695,16695,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,2021-06-13 10:40:57,652,652,video,education
14717,16696,16696,5b71c62f-2c89-4d19-991f-65fedd0b52fd,indifferent,2020-07-08 09:27:25,652,652,video,education
14718,16697,16697,5b71c62f-2c89-4d19-991f-65fedd0b52fd,interested,2021-03-27 16:55:19,652,652,video,education
14719,16698,16698,5b71c62f-2c89-4d19-991f-65fedd0b52fd,peeking,2021-05-10 06:33:27,652,652,video,education
14720,16699,16699,5b71c62f-2c89-4d19-991f-65fedd0b52fd,want,2021-06-12 17:04:26,652,652,video,education
14721,16701,16701,5b71c62f-2c89-4d19-991f-65fedd0b52fd,interested,2021-05-23 00:54:13,652,652,video,education
14722,16702,16702,5b71c62f-2c89-4d19-991f-65fedd0b52fd,disgust,2020-12-21 15:25:14,652,652,video,education
14723,16703,16703,5b71c62f-2c89-4d19-991f-65fedd0b52fd,like,2021-06-02 09:30:17,652,652,video,education
14724,16704,16704,5b71c62f-2c89-4d19-991f-65fedd0b52fd,dislike,2020-12-04 02:46:20,652,652,video,education
14725,16705,16705,5b71c62f-2c89-4d19-991f-65fedd0b52fd,interested,2020-11-12 09:00:30,652,652,video,education
14726,16706,16706,5b71c62f-2c89-4d19-991f-65fedd0b52fd,adore,2020-06-21 21:12:26,652,652,video,education
14727,16707,16707,5b71c62f-2c89-4d19-991f-65fedd0b52fd,adore,2021-06-16 05:12:14,652,652,video,education
14728,16708,16708,5b71c62f-2c89-4d19-991f-65fedd0b52fd,interested,2020-08-24 03:33:38,652,652,video,education
14729,16709,16709,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-12-01 23:42:50,652,652,video,education
14730,16711,16711,5b71c62f-2c89-4d19-991f-65fedd0b52fd,heart,2021-03-17 14:47:27,652,652,video,education
14731,16712,16712,5b71c62f-2c89-4d19-991f-65fedd0b52fd,dislike,2020-09-24 06:43:32,652,652,video,education
14732,16713,16713,5b71c62f-2c89-4d19-991f-65fedd0b52fd,love,2020-10-20 18:29:12,652,652,video,education
14733,16714,16714,5b71c62f-2c89-4d19-991f-65fedd0b52fd,scared,2020-12-11 00:58:05,652,652,video,education
14734,16715,16715,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,2020-10-28 22:19:40,652,652,video,education
14735,16716,16716,5b71c62f-2c89-4d19-991f-65fedd0b52fd,scared,2020-06-22 18:25:57,652,652,video,education
14736,16717,16717,5b71c62f-2c89-4d19-991f-65fedd0b52fd,like,2020-12-21 20:55:53,652,652,video,education
14737,16718,16718,5b71c62f-2c89-4d19-991f-65fedd0b52fd,disgust,2021-04-04 03:09:53,652,652,video,education
14738,16719,16719,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-12-16 02:51:24,652,652,video,education
14739,16721,16721,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-07-09 23:52:46,652,652,video,education
14740,16722,16722,5b71c62f-2c89-4d19-991f-65fedd0b52fd,like,2020-06-18 21:59:25,652,652,video,education
14741,16723,16723,5b71c62f-2c89-4d19-991f-65fedd0b52fd,indifferent,2021-02-15 05:39:53,652,652,video,education
14742,16724,16724,5b71c62f-2c89-4d19-991f-65fedd0b52fd,disgust,2020-08-17 07:39:05,652,652,video,education
14743,16725,16725,5b71c62f-2c89-4d19-991f-65fedd0b52fd,like,2020-11-10 21:01:11,652,652,video,education
14744,16726,16726,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,2020-07-31 14:52:56,652,652,video,education
14745,16727,16727,5b71c62f-2c89-4d19-991f-65fedd0b52fd,peeking,2021-02-20 08:08:34,652,652,video,education
14746,16728,16728,5b71c62f-2c89-4d19-991f-65fedd0b52fd,peeking,2021-01-09 13:35:45,652,652,video,education
14747,16729,16729,5b71c62f-2c89-4d19-991f-65fedd0b52fd,love,2020-09-04 11:58:11,652,652,video,education
14748,16732,16732,d624685f-99a7-4aee-902b-283f5cf85ada,scared,2021-04-01 11:06:02,653,653,photo,studying
14749,16733,16733,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2020-10-03 00:35:04,653,653,photo,studying
14750,16734,16734,d624685f-99a7-4aee-902b-283f5cf85ada,worried,2020-10-28 18:05:12,653,653,photo,studying
14751,16735,16735,d624685f-99a7-4aee-902b-283f5cf85ada,like,2021-02-20 06:08:16,653,653,photo,studying
14752,16736,16736,d624685f-99a7-4aee-902b-283f5cf85ada,adore,2021-05-11 11:21:03,653,653,photo,studying
14753,16737,16737,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2020-08-19 00:49:20,653,653,photo,studying
14754,16738,16738,d624685f-99a7-4aee-902b-283f5cf85ada,super love,2020-10-08 03:26:46,653,653,photo,studying
14755,16739,16739,d624685f-99a7-4aee-902b-283f5cf85ada,indifferent,2020-10-21 19:43:51,653,653,photo,studying
14756,16740,16740,d624685f-99a7-4aee-902b-283f5cf85ada,interested,2021-04-07 23:55:32,653,653,photo,studying
14757,16742,16742,d624685f-99a7-4aee-902b-283f5cf85ada,want,2020-08-30 05:45:50,653,653,photo,studying
14758,16743,16743,d624685f-99a7-4aee-902b-283f5cf85ada,love,2021-04-08 04:26:25,653,653,photo,studying
14759,16744,16744,d624685f-99a7-4aee-902b-283f5cf85ada,worried,2020-07-31 00:07:23,653,653,photo,studying
14760,16745,16745,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2021-06-03 20:29:06,653,653,photo,studying
14761,16746,16746,d624685f-99a7-4aee-902b-283f5cf85ada,heart,2021-02-06 21:14:10,653,653,photo,studying
14762,16747,16747,d624685f-99a7-4aee-902b-283f5cf85ada,dislike,2021-05-23 12:20:33,653,653,photo,studying
14763,16748,16748,d624685f-99a7-4aee-902b-283f5cf85ada,interested,2020-07-21 18:08:14,653,653,photo,studying
14764,16749,16749,d624685f-99a7-4aee-902b-283f5cf85ada,intrigued,2021-03-29 06:05:43,653,653,photo,studying
14765,16750,16750,d624685f-99a7-4aee-902b-283f5cf85ada,intrigued,2021-05-30 12:01:53,653,653,photo,studying
14766,16752,16752,d624685f-99a7-4aee-902b-283f5cf85ada,intrigued,2021-04-22 06:49:58,653,653,photo,studying
14767,16753,16753,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2020-11-15 17:20:06,653,653,photo,studying
14768,16754,16754,d624685f-99a7-4aee-902b-283f5cf85ada,heart,2021-01-09 22:10:17,653,653,photo,studying
14769,16755,16755,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2020-07-29 22:35:06,653,653,photo,studying
14770,16756,16756,d624685f-99a7-4aee-902b-283f5cf85ada,super love,2021-03-21 15:39:53,653,653,photo,studying
14771,16757,16757,d624685f-99a7-4aee-902b-283f5cf85ada,cherish,2020-06-21 15:56:56,653,653,photo,studying
14772,16758,16758,d624685f-99a7-4aee-902b-283f5cf85ada,scared,2020-06-29 19:11:17,653,653,photo,studying
14773,16759,16759,d624685f-99a7-4aee-902b-283f5cf85ada,hate,2020-12-01 12:24:03,653,653,photo,studying
14774,16760,16760,d624685f-99a7-4aee-902b-283f5cf85ada,adore,2021-05-04 05:06:48,653,653,photo,studying
14775,16762,16762,d624685f-99a7-4aee-902b-283f5cf85ada,like,2021-03-18 02:34:03,653,653,photo,studying
14776,16763,16763,d624685f-99a7-4aee-902b-283f5cf85ada,super love,2020-09-29 14:39:45,653,653,photo,studying
14777,16764,16764,d624685f-99a7-4aee-902b-283f5cf85ada,intrigued,2020-06-20 04:01:11,653,653,photo,studying
14778,16765,16765,d624685f-99a7-4aee-902b-283f5cf85ada,super love,2020-06-19 11:13:41,653,653,photo,studying
14779,16766,16766,d624685f-99a7-4aee-902b-283f5cf85ada,intrigued,2020-07-28 13:00:48,653,653,photo,studying
14780,16767,16767,d624685f-99a7-4aee-902b-283f5cf85ada,peeking,2020-10-29 22:30:04,653,653,photo,studying
14781,16769,16769,965a00aa-3037-4ea6-b6be-26f6fbee029e,want,2020-06-25 22:32:13,654,654,audio,public speaking
14782,16770,16770,965a00aa-3037-4ea6-b6be-26f6fbee029e,cherish,2020-08-28 05:11:46,654,654,audio,public speaking
14783,16771,16771,965a00aa-3037-4ea6-b6be-26f6fbee029e,indifferent,2021-04-18 14:19:16,654,654,audio,public speaking
14784,16772,16772,965a00aa-3037-4ea6-b6be-26f6fbee029e,super love,2021-01-26 16:23:12,654,654,audio,public speaking
14785,16773,16773,965a00aa-3037-4ea6-b6be-26f6fbee029e,worried,2020-12-30 09:52:52,654,654,audio,public speaking
14786,16774,16774,965a00aa-3037-4ea6-b6be-26f6fbee029e,peeking,2021-04-19 14:32:15,654,654,audio,public speaking
